Song_Id,Genre,Key,BPM
id_Ms0wAsiCoFc,Others,Am,90.4
id_W-mLGE_SWZk,Afrobeats,G,116.0
id_3dR430JeJ4g,Afrobeats,D,111.0
id_Gu2D9KEQQxE,Afrobeats,Gm,97.0
id_nNpASlGAgcI,Pop,F,100.0
id_izLta12MCyA,Afrobeats,A#m,119.0
id_glh6VvC2Pcc,Afrobeats,D,97.0
id_FzY58k--6U8,Afrobeats,Dm,99.0
id_lALcPwXx3CA,Afrobeats,F#m,99.0
id_w8U3sZs_p7M,Afrobeats,C#,92.0
id_GPcSdPEolqo,Afrobeats,C,108.3
id_-b6pKbo9Olk,Afrobeats,B,125.0
id_WDnnfa4X-Ak,Afrodancehall,Am,96.0
id_Y5GKeITYeS4,Afrobeats,Am,112.0
id_CotxTOM4s_k,Others,F#,95.0
id_LHKps41Wsqk,Afrobeats,G#m,104.0
id_O5u8syC6xOo,Afrobeats,Em,105.0
id_nqQuB_sSSkU,Hip Hop,Em,100.0
id_oz57L8KS7q0,Afrobeats,A#m,108.0
id_WMGbowFvuk0,Afrobeats,Am,102.0
id_Vn0JxerXT-s,Afrobeats,G#m,122.0
id_L8yEmquGQ3Q,Afrobeats,G#m,122.0
id_0VmQ4sPEcSc,Dancehall,Fm,100.0
id_GKjUothPREI,Afrobeats,Fm,98.0
id_m-i4ummC13c,Afrobeats,Em,105.0
id_0GLaLTfKZA8,Afrobeats,Fm,97.0
id_EJIDnsi7r8o,Afrodancehall,Bm,100.0
id_RkA2xKVB2VQ,Afrobeats,F#m,116.0
id_pb1VeYPdoj4,Afrobeats,C,100.0
id_wjXt66CqlwQ,Others,A#,119.0
id_FI9fbI6WUlE,Afrobeats,F#m,100.0
id_BxIZAkXsPfY,Hip Hop,Bm,120.0
id_Vi8gpNLtz5c,Others,C#m,125.0
id_d-3x3eo6sEI,Others,B,130.0
id_zQjaqYYCIEM,Dancehall,B,100.0
id_l0ph5efDOeU,Afrobeats,Gm,115.0
id_i5KRM6649r8,Afrobeats,A#,115.0
id_i5MXSEeA8Mo,Afrobeats,Cm,99.0
id_mRn43kfGNYA,Afrobeats,Eb,128.0
id_PcMekqTVDd8,Igbo Pop/Ogene,Bm,120.0
id_l9dipuCLujU,Afrobeats,C#,120.0
id_7VLNg-1_ZwI,Dancehall,Cm,116.0
id_yIBoJvL9xc0,Dancehall,Ebm,100.8
id_bBCIZe6Cjd0,Afrobeats,Cm,102.0
id_MnOEnLZUTEU,Hip Hop,F#m,120.0
id_hMnsH4lkAQc,Afrobeats,Dm,122.0
id_VCfrSvQHV-8,Dancehall,Cm,98.0
id_WjIbIjgn1fo,Afrobeats,Bm,108.0
id_bjlf4UoT73k,House,A#m,121.0
id_7rUbWzifbVA,Afrobeats,A,120.0
id_3aCPGqC_bmA,Dancehall,Am,106.0
id_PdssseeYmbQ,Afrobeats,Cm,110.0
id_tS5itfTMO3U,Afrobeats,Am,119.9
id_FMejrS7M6I8,Dancehall,C#,96.0
id_DL1syZCPXYo,Others,F,82.5
id_BWVH1wLpf64,Afrobeats,B,121.0
id_G2AuDr4tMiw,Afrobeats,Am,119.0
id_5FzElgc6EOw,Hip Hop,D,135.0
id_Dvkq0BLE8-8,Hip Hop,Bm,135.0
id_Q5WS-m23oeM,Afrobeats,E,111.0
id_7UxDSEJUB4M,Afrobeats,Fm,98.0
id_kQMVCHexp0c,Afrobeats,C#m,120.0
id_AiaVqijdw6o,Afrobeats,A,120.0
id_-aw4EJBupBg,Afrodancehall,Bm,101.0
id_i1VlnfiZI7M,RnB,C#m,108.0
id_OAooyDsiPd4,Dancehall,Ebm,95.0
id_F6YJOCRY7Hc,Afrobeats,E,102.0
id_lUWrHjMNpnY,Afrobeats,C#,127.0
id_-MgKl-6j9LM,Dancehall,Gm,104.0
id_js6GsnQgWCU,Dancehall,Em,93.7
id_UCRCt23Ssxw,Afrobeats,B,113.0
id_2mqwoaHIdEc,Others,Bm,90.0
id_N_Ud8kK_xso,Afrodancehall,F,100.0
id_OLuSBhdEemA,Others,Eb,105.0
id_v1X9qRy1R80,Afrobeats,A#m,115.0
id_EahwUhbDTRM,Afrobeats,Am,129.0
id_K2Ax78acEwU,Amapiano,Eb,112.0
id_dGFCNcXt3DE,Others,F#,122.0
id_k5PFluQLr2o,Others,G,85.0
id_91-Z-yVCHG0,Dancehall,C#,94.0
id_oqRCmHdBRV4,Hip Hop,C#m,120.0
id_LyVlMnPVws8,Dancehall,Cm,100.0
id_i3lukq2IZkY,Afrobeats,Am,100.0
id_vjens7DZQTE,Others,Cm,105.0
id_TPLFO-GiDRw,Afrobeats,G#m,103.0
id_aiUY-5hNTjI,RnB,Ebm,85.0
id_dwLax2HUaOM,Dancehall,F#,95.0
id_AlCZOe7v7aE,Afrobeats,F#m,87.0
id_SUaAF5qfq4s,Others,Dm,86.0
id_YzbOpxoe56w,Dancehall,Ebm,90.0
id_1djTpEVXE4I,Afrobeats,Bm,120.0
id_5eXscqABcgE,Others,C#,123.0
id_jP8ljilGpBg,Afrobeats,G#,92.0
id_DOIUldPIBO8,Hip Hop,D,120.0
id_0D8oHm9YIK0,Afrobeats,Gm,116.0
id_yQ4YU3DYQIg,Afrobeats,G#m,101.0
id_so8wqZMO2zY,Afrobeats,G,100.0
id_yuEk2wOZ-io,Igbo Pop/Ogene,Eb,100.0
id_sWj-zEuH4Lg,Amapiano,Am,118.0
id_ffsIsTcQl0k,Hip Hop,C,100.0
id_PEpRK1nbknk,Afrobeats,A#m,108.1
id_5HP6wpXI490,Others,C#,120.9
id_T-ep9v2yYwY,Hip Hop,G#,92.0
id_EdqAb_n-67o,Others,C#,145.8
id_osA21GmqziA,Others,Eb,120.0
id_u6nn3uPnuHk,Others,C#m,105.0
id_WEVr1X0T244,Afrobeats,A,102.1
id_ArPXtoSE9f4,Afrobeats,A#,132.0
id_c-_XMyHw5_Y,Afrobeats,Gm,100.0
id_XKcpmeH7RU4,Afrobeats,F#m,115.0
id_EXu7DtbalP8,Hip Hop,C#,145.0
id_vT6pwqoAo6M,Hip Hop,A,151.0
id_kuNu4_6KWb4,Others,G,130.3
id_Qg_gqw2Alas,Hip Hop,A,112.0
id_DMGDgRcShxc,Others,G#,140.0
id_aOIozQlAZ3w,Hip Hop,Am,95.0
id_SRG4-_ny0cY,Afrobeats,F#,118.0
id_6qeSNiT0ioE,RnB,C#m,121.9
id_RKhJ6Gny-a4,Others,C#m,107.0
id_L0auPCVJskY,Afrobeats,Em,108.0
id_b0uV_uMCpWg,Others,Eb,108.0
id_czG3oZAC27M,RnB,E,116.1
id_GHiwAgaE678,Afrobeats,C,112.0
id_GKt8iq26r8M,Dancehall,Ebm,100.0
id_Ies76BRkj0I,Afrobeats,C,100.0
id_QuOZh9AQWwE,Afrobeats,G,121.0
id_O8Kd_UZFjz4,Dancehall,Dm,102.0
id_djJcm4hCgZE,Afrobeats,Eb,101.0
id_D3PAjE9T1pY,Afrobeats,F#,124.0
id_yxwPBdAPdCY,Others,A#m,99.9
id_b_mRX0KeXBU,Others,A#,107.3
id_F7ls9xgmCzQ,Others,G#m,123.0
id_1oUf-jvFbps,RnB,Eb,128.0
id_o5QMSwhkEms,Afrobeats,C,116.0
id_AXPllh-huck,Afrobeats,G,111.0
id_NbR-Xvu5CDs,Hip Hop,F,152.0
id_xBlRYQRAihg,Dancehall,F,92.9
id_PDn-hCPpv-k,Afrobeats,Am,90.0
id_vD07YXeBgBk,Afrodancehall,Gm,102.0
id_JKEMadmwY-c,Afrobeats,D,108.0
id_o-uzfTLgF_I,Others,C#m,125.0
id_uo8zbS2sXtw,Others,Dm,125.0
id_G8qnxoT_N5w,Afrobeats,Dm,100.0
id_zavi4Pnw_Ys,Pop,C,124.0
id_A0G03824rMc,Afrobeats,F#m,109.0
id_vwill78sbYM,Afrobeats,Am,117.0
id_bDEQ8sI8UEE,Others,C,133.0
id_9g6AL2Os9co,Afrobeats,G,128.1
id_6D8fA6vFqtI,Afrobeats,E,100.0
id_7xVeHbHlBSM,Others,Cm,104.0
id_hTxHISWT5XQ,Others,C#,86.3
id_n5mv9kFs_uc,Dancehall,Gm,89.0
id_IDlrpxfjRp4,Dancehall,F,90.0
id_z01Mp86GDuU,Hip Hop,F#,84.0
id_yp687PPgn2E,Hip Hop,Am,90.0
id_F2Kf7w5EAdA,RnB,Em,100.0
id_tRk_kXWThdM,Others,A,136.7
id_0FvSnL0bFnE,Afrodancehall,C#,100.0
id_SmbzdwnpZZs,Afrobeats,F#,160.0
id_TASx_lY77hM,Afrobeats,Fm,99.9
id_sqflXTvth3s,Afrobeats,Cm,121.1
id_BKtUjHzyeys,Afrobeats,F#,105.0
id_wnbJRog_i-E,Hip Hop,Cm,123.0
id_9X7weByVPvk,Others,D,86.2
id_IeasOeUgkA8,Afrobeats,A,103.0
id_Q3gOOD6lbxU,Others,G,90.0
id_wFrlXSC4D4A,Afrobeats,Cm,117.0
id_5akLvjiq1EE,Afrobeats,A#,106.0
id_aCcuzqRRTHQ,Igbo Pop/Ogene,D,126.0
id_Wm5eeefVAhg,RnB,G#,160.0
id_DYvZI3pVR0o,Others,D,126.0
id_rdOFbH33JE0,Afrobeats,A,102.0
id_CMfYhvI6-vE,Others,Dm,87.1
id_Wds9cs7s4CM,Afrobeats,Em,95.0
id_7C3YRTB2pcQ,Others,F,76.3
id_sh5BhC0wB0U,Dancehall,Em,104.0
id_GKD1xdp-R6g,Afrobeats,C#m,128.0
id_RuKX9Z2NIj0,Others,C#,158.0
id_Jz2VltT7r24,Others,Ebm,102.9
id_osB2E7y_CME,Afrobeats,Eb,128.0
id__pie7c38BKg,Others,D,86.0
id_XdEBXfySY4U,Dancehall,D,122.0
id_DuyTWrRH6Hc,Reggae,A#,159.1
id_rUubIVP6AA8,Dancehall,C#m,101.0
id_iIv9fGDz-ys,Others,F#m,98.0
id_ZNhFfVJxDRo,Igbo Pop/Ogene,Cm,93.0
id_R9_D_T3J-os,Afrobeats,Cm,122.0
id_KGdkRm1fHdQ,Afrobeats,D,97.0
id_S7d-YomC4so,Amapiano,C#,113.0
id_EY9x9xWdmH0,Afrobeats,F#,95.0
id_7FTa8WUMFJk,Hip Hop,Fm,140.0
id_VuIFqMDRGqo,Afrobeats,Cm,103.9
id_y-dWYpZf7D4,Amapiano,F#,113.0
id_TsSZcwfzxVI,Others,C#,85.7
id_qUwJZldwRi4,Hip Hop,E,82.0
id_N-KpA9D5m2s,Afrobeats,E,120.0
id_uVtXTQJTnUo,Afrobeats,Fm,120.0
id_e8gpS_sRn6k,Afrodancehall,A#,114.0
id_OAo5IAqHkZA,Dancehall,B,101.0
id_ivQrBYifk7k,Afrobeats,G#m,119.0
id_orFr8WZq06s,Others,Dm,123.0
id_6PJXwXuKghA,Hip Hop,Dm,120.0
id_mD62pZVG3-8,Dancehall,A#m,99.0
id_4RaTk4Mev0o,Afrobeats,D,103.0
id_V1PJwZRoSCg,Amapiano,Dm,113.0
id_ojlGmt0-B8s,Dancehall,F,100.0
id_PHIBfZzmD9w,RnB,C,130.0
id_s1dEAhMZlTU,Afrobeats,G#m,109.0
id_CFolnQkRZjQ,Afrodancehall,G#m,100.0
id_fXfdZyyzXuE,Others,A#m,109.0
id_SmMliwweluQ,RnB,Am,140.1
id_aMG17Sau_44,Afrobeats,G#m,114.0
id_6wogU-3nAV0,Afrobeats,Ebm,112.0
id_mySffhCGDOM,Afrobeats,C#m,123.0
id_5j6J_CY_tEg,Afrobeats,G#m,117.0
id_1awfJ3MPYt0,Others,C,88.0
id_7DrD4SjObnk,Others,A#,81.4
id_17NVaEERuNY,Afrobeats,Am,103.0
id_2SQ6UzoO4FY,Afrobeats,Cm,122.0
id_mXhRWmOzjYw,Dancehall,Am,99.0
id_frWo-wRSbQI,Amapiano,C,113.0
id_rIomRSymhs4,Dancehall,F#,108.0
id_TUY7V8rN7Xk,Afrobeats,Am,107.0
id_IaPnTKoGvk0,Others,G#m,100.2
id_wOPSsaCecZA,Afrobeats,Ebm,110.0
id_xDAtmOu_oyk,Afrobeats,D,106.0
id_piLjW8HB4tc,RnB,C#m,86.0
id_Sbzl97WoUy0,Afrobeats,A#m,110.0
id_MGykZWsF3-I,Afrobeats,Cm,104.0
id_tDtJ9k9ofEg,Afrobeats,G#m,100.0
id_BxouA-QR6kg,RnB,F#m,90.0
id_BTZXG2Dow2w,Hip Hop,Am,128.0
id_RFzjNvxZoY4,Afrodancehall,B,95.0
id_TQS08YVlf7w,Afrobeats,D,127.8
id_FXb84TuULEg,Dancehall,A,105.0
id_VlryFSiIfTo,Others,Ebm,124.0
id_rULB5yBMSjI,Afrobeats,C#m,125.0
id_XZuNmzByW8Q,Afrobeats,Bm,109.0
id_5l7V5ykJC-Y,RnB,Gm,134.0
id_8aEcIrq027U,Dancehall,Fm,95.0
id_Gv10xeoIbCE,Dancehall,Em,107.0
id_WGjz2mSxKdU,RnB,B,88.0
id_BleMKRfAF-Y,Dancehall,A#m,92.0
id_QgoizPHtgkE,Afrobeats,A#m,109.0
id_EHnQY5BncZI,Others,G#m,121.0
id_WxBdTv19ADE,Afrodancehall,A#,102.0
id_vMdRYE9fdpI,Others,F#m,121.0
id_rXgPreN3TTY,Hip Hop,Cm,138.0
id_P5unfp-cUxw,Afrobeats,G#,95.0
id_RANAHTP5kJk,Others,F#,81.1
id_CrYxsgXwRPk,Afrobeats,G,123.0
id_nZ24au58_Gg,Afrobeats,C,81.0
id_HL1GxN8TOeA,Afrobeats,F,108.0
id_7oPkeBJA5NU,Others,A,100.0
id_acDoYqJCfxQ,Afrobeats,Gm,108.0
id_4gk4JNkqpHw,Afrobeats,Dm,111.0
id_qLYG34biJyI,Dancehall,Am,105.0
id_UyatICqSASI,Afrobeats,E,102.0
id_YKYu4G7yPMY,Afrobeats,E,102.0
id_BGE8kQztU-M,Afrobeats,Cm,125.0
id_DwXuKiHiA_A,Others,C#,102.0
id_6xWd-SpMo0Y,Amapiano,D,112.0
id_8HzCHSRYdDQ,Afrobeats,Fm,102.0
id_OQi4_xlzo8o,Afrobeats,D,108.0
id_XdKD6ZanmxM,Others,Am,124.0
id_G8fN64S7ydM,Others,B,99.0
id_RkFxRq6ot7o,Afrobeats,Cm,92.0
id_UnUHU_sE35M,Dancehall,G,96.0
id_GVqRg7BaCrY,RnB,A,105.0
id_Eo9UuU9Y6lU,Afrobeats,Ebm,123.1
id_bYddxqV5zjM,Others,Eb,90.0
id_k0aWL87UcAg,Hip Hop,Am,119.0
id_AexQgwfmlX0,Afrobeats,Bm,98.0
id_JHSVUf_dKbw,Afrobeats,A#,130.0
id_a8nQdV9Z97c,Afrobeats,Dm,105.0
id_Ue3nTlZQGlc,Afrobeats,Gm,110.0
id_tnABH4u7Q7s,Dancehall,A#m,100.0
id_DR2QR1jF9lM,Afrobeats,B,126.0
id_vxmpSmQe2Xs,Afrobeats,C#,120.0
id_MNkaW9mfGzo,Hip Hop,Dm,97.0
id_nr_nxvaeJa0,Others,F#m,107.0
id_114QCUw3yJ8,Dancehall,C#m,99.9
id_wTEY37vC-4U,Afrobeats,Em,131.0
id_w_vSkzm7wJU,Afrobeats,G#m,102.0
id_gN4B-Yow3sg,Hip Hop,C#m,120.0
id_7YyddKRFdaY,Afrobeats,Eb,110.0
id_N-grxtacw-g,Afrobeats,G#,100.0
id_zgi30OqnKN4,Afrodancehall,Cm,100.0
id_8SktWp1LZr8,Afrobeats,A,90.6
id_THzW-WBuEcw,Afrobeats,C,129.0
id_B5apeVfP_0w,Afrobeats,C#m,124.0
id_xJVHe_rJIWs,Others,G#,139.9
id_kPUAUUZIvuk,Dancehall,Dm,90.0
id_gdpZY2JAGdM,RnB,A#,95.0
id_PeiyMQ1gBwY,Hip Hop,C#m,150.0
id_uj6-oIMQGrc,Hip Hop,G#,138.0
id_lcVMm_6FQjI,Dancehall,Am,109.0
id_0ljuBoWcLU0,Dancehall,Ebm,105.0
id_0kXUvdla2Eo,Afrobeats,C#,127.0
id_QYK6cNqkcak,Others,Em,85.0
id_yyuwqcege68,Afrobeats,C#,98.0
id_7nhFhG0IuaE,Afrobeats,E,115.0
id_UNJa7eYzAkw,Afrobeats,F#,105.0
id_wLxAI5E8aks,Hip Hop,Am,92.0
id_Wx9jCaCU-hM,Afrodancehall,Bm,106.0
id_nK8bVVDtbBc,Others,F,153.2
id_vB7woN4WQus,Pop,Gm,125.0
id_4bO_WaU1gTI,Afrodancehall,Em,100.0
id_lRpBLAwIbeA,Reggae,Gm,142.0
id_hnRHhxZs4eU,Igbo Pop/Ogene,A#,98.0
id_kfdtND-NEeI,Afrobeats,C,115.0
id_obgZpwoPBLQ,Others,C#m,125.0
id_XJc17xPZDUg,Amapiano,G#m,113.0
id_XPzz4VfOzgg,Others,G#m,117.0
id_3Tlbf4pNNrs,Afrobeats,Cm,112.0
id_7V9wM9VQa44,Afrobeats,Fm,110.0
id_H2VZnQGOjRc,Hip Hop,G,96.0
id_vTYApTQqB2g,Afrobeats,Dm,98.0
id_OEjkULY0f2k,Dancehall,G#,108.0
id_aKWoSn9EWJs,Others,E,84.0
id_zmUfmCJbTHo,Afrobeats,Ebm,102.0
id_4zhKq4gL3nE,Others,Am,108.0
id_irk8jY5cJQI,Others,Dm,64.3
id_Jz8tmJKXjSw,Afrodancehall,Dm,90.0
id_PegpDzrMiRQ,Dancehall,F#,103.0
id_0jXIp-oOYR8,Dancehall,F#m,106.7
id_VfLiqasATb0,Igbo Pop/Ogene,F,94.5
id_lR0179fJhlU,Afrobeats,Fm,123.0
id_KjqvSBlmPyw,Igbo Pop/Ogene,G,95.0
id_KlT2SX0mJFk,Others,G,81.6
id_xnQMxuYeyy0,Others,C#,84.2
id_xXhsCeimbuU,Dancehall,B,109.0
id_1VNzTESd_CY,Dancehall,Bm,95.0
id_J3rOq9lYjeQ,RnB,F#,158.0
id_5INXqvsjzXM,Dancehall,D,120.0
id_CCtQ1549zPg,Afrobeats,G#m,122.0
id_Gt5VqOj6gk8,Afrobeats,Gm,112.0
id_A7_TJSLmGSA,Afrobeats,Am,126.0
id_tYl_WerN5Mc,Others,Am,85.0
id_BWmRxPIRReE,Afrobeats,Cm,96.0
id_6_MAr4cnY3w,RnB,Gm,114.0
id_NLXvA_lR08I,Dancehall,C,90.0
id_I9tqmugh2X8,Dancehall,E,98.0
id_rr45D6JRWdw,Afrobeats,Dm,124.0
id_eF_CWfI481A,Afrobeats,Am,118.0
id_PR1jmJlShTw,Afrobeats,Ebm,98.0
id_I5j6VCienjM,Pop,B,130.0
id_amsNoH8Uuyc,Afrobeats,Em,98.5
id_P2rzkUXi7wU,Others,G#,98.0
id_P6Cm9gEm8ao,Hip Hop,G#m,95.0
id_aaxc_EatePg,Others,Gm,114.0
id_OfsmGJfBB5w,Dancehall,D,105.0
id_MUxA9puHRjw,Afrobeats,C#,119.0
id_F0FXvwASZM0,Afrobeats,D,115.0
id_QowxhOR2NrI,Afrobeats,Fm,102.0
id_WduxmOxyfFc,Afrobeats,C#m,120.0
id_oCk5UjFCIOM,Afrobeats,C,92.0
id_ZsORqWsZCUk,Dancehall,Ebm,83.0
id_H9tbX1OcsCA,Others,Cm,89.0
id_p1UkSDP9McI,Afrobeats,G#m,118.0
id_UMnRNmIZebA,Afrobeats,F,93.3
id_kEuL0ZNyyE0,Afrobeats,Dm,106.0
id_dFJaO5bcXi4,Afrobeats,F#m,132.0
id_vPXeppgZYK8,Others,Eb,100.0
id_crtQSTYWtqE,Afrodancehall,C#m,100.0
id_WKxSn8hjymk,Afrobeats,B,118.0
id_DhFNTJZb2rI,Others,Eb,134.0
id_-pvVyHyX2Zg,Afrobeats,Ebm,105.0
id_PF5mVmbDdKU,Reggae,Em,91.0
id_v_y4LnLlNVc,Others,C#,100.0
id_3m_2E7cyq6I,Pop,E,160.0
id_kPHYlARUB50,Dancehall,Cm,96.0
id_Ed5ospuPiso,Afrobeats,C#m,106.0
id_sKEOxuUpnwM,Dancehall,A#,95.1
id_Ky2OoS_K0MI,Afrobeats,Am,110.0
id_5UkmmgreHrs,Afrobeats,D,90.0
id_P2vx7dASw90,Dancehall,A#,100.0
id_w0xECL-zIsk,Afrobeats,F#m,100.0
id_TIwgIVddy5U,Afrobeats,Gm,104.0
id_ai4dGXc_Q_Q,Afrobeats,F#m,121.0
id_lp0CS6p0w7M,Reggae,Fm,84.0
id_dyIhCsse6rs,RnB,A#m,156.0
id_K-02afkIO_I,Afrobeats,A,112.3
id_JPaR30x6J68,Afrobeats,D,82.0
id_xU38umaTkqo,Others,G,158.0
id_ARhwq07rhY8,Afrobeats,Gm,115.0
id_DOCrMPxgWqo,Afrobeats,Am,120.0
id_LnMOU_J7Sj4,Afrobeats,Gm,111.0
id_GoTe8-6YubE,Afrodancehall,A,98.0
id_jhjNBhkxY7Y,Afrobeats,G,104.0
id_8-f24T4gfr8,Afrobeats,G#,129.0
id_MInlPXQsOIc,Afrodancehall,F#m,98.0
id_Z7r-0sU0OFs,Afrobeats,C,100.0
id_SgTpXv2QWkY,Igbo Pop/Ogene,Dm,127.0
id_st_vdHJHmMc,Afrobeats,C,123.0
id_zzC5hdK1uZg,Others,G#m,100.0
id_cPp91yaqjnc,Afrobeats,Dm,92.0
id_Hs4KfzL1gU8,Afrobeats,C#m,124.0
id_iYOUjpbqhOE,Afrobeats,Eb,118.0
id_KHLGcbwVylY,Afrobeats,Eb,112.0
id_z24_SzUMQzw,Igbo Pop/Ogene,C,124.0
id_sSrynig8QX8,Afrodancehall,B,104.0
id_1nfaXEPXiqo,Afrobeats,Ebm,100.0
id_gCLUIzOsgGg,Afrobeats,F#,105.0
id_FZR3HPOj1fg,Afrobeats,Eb,96.0
id_4qqQjDas80M,Others,Fm,115.0
id_VhkamdbEBoM,Hip Hop,G#m,145.0
id_oVenzCHVoaY,Afrobeats,Am,93.0
id_j6SLLqQ1vR0,Afrobeats,C#,102.0
id_p2FLAc2cw4w,Hip Hop,Am,88.0
id_0I_zrt_KTXQ,Afrobeats,Dm,115.0
id_V1DPUOrC3nI,Others,A#,96.0
id_37AzDFm3Vjg,Dancehall,Am,114.0
id_khV-xaLq-Ec,Igbo Pop/Ogene,E,115.3
id_q_7fy-UiHfM,Igbo Pop/Ogene,Dm,114.0
id__M1vZX0lPIM,Afrodancehall,A,100.0
id_fRiJc44yGU0,Afrobeats,A,112.0
id_egO_m0jArps,Pop,C,155.0
id_KQdYed0dhCA,Others,Eb,81.7
id_5JFPTrSv1q8,Others,Cm,67.7
id_SRDVy5d6tfw,Others,G,124.0
id_sFAl0dmZDcc,Others,G,130.4
id_PFPfxcvRshk,Afrobeats,A#m,103.0
id_a_gBMMZ3hmY,Others,G#,118.8
id_vx4d1fhMwdM,Dancehall,Eb,100.0
id_qOTMZXGyNNw,Hip Hop,Gm,97.0
id_c_09XsXnB68,Dancehall,G#m,95.0
id_dXo1AYqggP4,Hip Hop,E,140.0
id_tazsGE6_KVM,Afrobeats,F,97.0
id_W2byKLgUJfU,Afrobeats,A#,90.0
id_65-E3edwi88,Reggae,Fm,154.0
id_xTsN-AthQGE,Dancehall,Em,107.0
id_eGJwR9kecr4,Afrobeats,Dm,136.0
id_3E6pwUO1b7s,Hip Hop,A,83.0
id_kYjClirpwtI,Afrobeats,D,106.0
id_vtdIwd0S1aM,RnB,G#m,84.0
id_95hWwsCpuQQ,Others,A,100.0
id_Rxym2vuZn8M,Afrobeats,A,105.0
id_gK9aRGpdMxg,Afrobeats,Ebm,115.0
id_hDd7CGsaQKo,Afrobeats,Dm,102.0
id_91yNqCzsZjI,Dancehall,G#m,97.0
id_IW8QrCcX4-M,Afrobeats,B,96.0
id_jCLROuU7sFs,Dancehall,Am,101.0
id_ktZi07anQWo,Afrobeats,Cm,117.0
id_zhPkQcWZ2GU,Afrobeats,Am,79.0
id_2QoKRdBXv10,Afrobeats,Ebm,110.0
id_RFVDDuL428Y,Afrodancehall,Dm,93.0
id_k_F7HlNt77I,Others,C#m,125.0
id_3FJCASAOmts,Amapiano,Gm,112.0
id__8w_0FubSVM,Afrobeats,Dm,120.0
id_VM5fLs_8zq0,Afrobeats,F#m,108.0
id_PZLmKOL37ek,Others,Dm,114.0
id_m3IHYOs2pLM,RnB,Em,81.5
id_Ta-4Fw7woRY,Dancehall,D,105.0
id_13ZpLcGc-Tk,Afrobeats,Fm,99.0
id__qwGSDBrhVg,Afrobeats,F,112.2
id_bVMAcPw1KEM,Afrobeats,C#,97.0
id_LqCI_hyTszo,Hip Hop,Ebm,160.0
id_ZQnPT6noeKU,Others,A#,92.4
id_mgxBPLWxqxE,Afrobeats,C#,106.0
id_eBYzPKtax-8,Dancehall,F,103.0
id_QLv9UtHaFh8,Others,D,100.2
id_Aozbcc3czSk,Afrobeats,F,115.0
id_B7lSqbD7ZAw,Dancehall,Fm,114.0
id_vYW90lShdug,Igbo Pop/Ogene,Ebm,125.0
id_Zj0RF_AP1vY,RnB,G#m,132.0
id_PabVqbLjM-U,Afrobeats,Em,142.8
id_2KWUNP6JDGQ,Afrobeats,Eb,118.5
id_3xiz54Qa6qo,RnB,C,130.0
id_j5-QOPCjPbc,Dancehall,Fm,101.9
id_7kbxNJ75-xw,Dancehall,A,99.6
id_Yyr6ty9dvlk,Hip Hop,A,160.0
id_EPCnsBczPLQ,Afrobeats,F,95.0
id_fzWkf1snz2A,Others,Ebm,100.0
id_20gaWqtHuuc,Others,C#,123.0
id_ksLufAYU-LE,Dancehall,Ebm,101.0
id_FC56n1OyuOM,Afrobeats,Am,105.0
id_FWywdzagIU8,Dancehall,Am,108.0
id_Kr_-HBGTCTw,Afrobeats,Dm,120.0
id_rBWCbkLkKU0,Hip Hop,F#,124.0
id_DYyyiZxDeIc,Afrobeats,E,105.0
id_DlbvcqtSCoI,Afrobeats,F#,105.0
id_fzZRE9AfJMQ,Afrobeats,Am,113.0
id_iLV2-JHIblI,Afrobeats,C#m,110.0
id_vWmJJM_Ck5Y,Hip Hop,Em,126.0
id_HyWpebYXRuc,Hip Hop,Cm,142.0
id_mSzOvP8ueLQ,Afrobeats,G#m,104.0
id_SLdTYRRPit4,Others,Cm,127.8
id_PVVttFaWMR4,Afrobeats,F#,127.0
id_XLt1nyXrj98,Hip Hop,A#,160.0
id_bPmlYKUbAUQ,Afrobeats,C#,125.0
id_Y3Im3vI0rXA,Afrodancehall,A#m,95.0
id_7RyekkGP6AY,Afrobeats,Bm,103.0
id_6cYnVrHGsFA,Hip Hop,Dm,135.0
id_rG-NAfawwn4,Afrobeats,A#,126.0
id_5XkMKsrB7sg,Afrobeats,A#,108.0
id_NFYVU1zqoGA,Afrobeats,Gm,115.0
id_-uDx35WyBXo,Afrobeats,Cm,106.0
id_LWs4KQLB_Zw,Amapiano,Bm,115.0
id_xezeDok6SBk,Amapiano,Fm,113.0
id_1XCgd6j9UIc,Others,A#,83.1
id_lQnOtGSoIzc,Dancehall,C#,100.0
id_kOrFGt90iqc,Afrobeats,Ebm,100.0
id_kBYs5KBPi0M,Others,A#m,131.0
id_g_CGhIDcWnM,Afrodancehall,Am,99.0
id_iXCOEmgAS6k,RnB,A#m,100.0
id_jmhBP4yzilY,Afrobeats,C#m,103.0
id_cGBDe_XTOTY,Others,Eb,118.0
id_7ydj8W8a9Io,Afrobeats,Eb,96.0
id_H4LieV2E98U,Afrobeats,A,98.0
id_UxMkDK_OCEA,Afrobeats,Fm,98.6
id_1_NT6L_Hx_Y,Afrobeats,Gm,111.0
id_PpnlnMq2S3I,Afrobeats,C#,100.0
id_GWuvy0PSPzU,Afrobeats,Ebm,180.0
id_S-9RDfy5ilo,Afrobeats,F,101.9
id_boKiTqK76zA,Afrobeats,Am,120.0
id_G5qInEh1I0I,Afrobeats,Cm,101.0
id_H_uUknqrWzw,Afrodancehall,Gm,103.0
