channel_artiste_id,collection_owners,collection_id,collection_title,release_year,collection_type,update_time
UCy51adLS32LxWLM5a_ixezw,Wande Coal,MPREb_O25WqVoLPD7,Amorawa,2013.0,Single,02/01/2023 01:47
UCzcjw-vbU2cDJ9ZySwb4uIg,D'Banj,MPREb_9mMkyj7Cl2K,An Epic Journey,2015.0,Album,01/01/2023 21:09
UC-WeCFg7soCkDP9F15nVdSA,Paul Play & Runtown,MPREb_9Q3GM4hnQ2C,Angel Of My Life,2020.0,Single,02/01/2023 00:45
UC3XOjF6pqQWILVLbZofrg2Q,"Simi, Sess, Moelogo & Falz",MPREb_wr5QYm671CS,Angels Don't Die (Tosyn Bucknor Tribute),2018.0,Single,01/01/2023 21:31
UCNBHI-xURToYIk3Xwkicdmw,"Simi, Sess, Moelogo & Falz",MPREb_wr5QYm671CS,Angels Don't Die (Tosyn Bucknor Tribute),2018.0,Single,02/01/2023 00:52
UCXpwMBkmVT2PXVmMmAXateg,Ajebo Hustlers,MPREb_HhIR64XnVdj,Annabella,2019.0,Single,01/01/2023 19:49
UCh-VZa381UUDND3OtMKLudg,Anonymous Music & Victony,MPREb_3hb3v0OfWqL,Anointing,2022.0,Single,02/01/2023 01:46
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,MPREb_P7Ed5KjZobJ,Anointing (feat. Sarkodie),2016.0,Single,01/01/2023 23:44
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking,MPREb_YSxzJg0QBxN,Another Level,2016.0,Single,02/01/2023 00:19
UCFXYNi16itKb_3u6u79_Gpw,"255, King Perryy, Blaqbonez & SFR",MPREb_OkIOVIo8Z98,Anthem,2022.0,Single,01/01/2023 20:13
UCGtze7Z8rdM84EHTihPLmQQ,LAYCON,MPREb_U0TqA4dKNhQ,Any Given Monday (The Playlist),2019.0,Single,01/01/2023 23:12
UCGtze7Z8rdM84EHTihPLmQQ,LAYCON,MPREb_sJZclAeG16c,Any Given Monday II,2019.0,Single,01/01/2023 23:12
UCr61sufuLt7_eB7ak1bXHIg,Burna Boy,MPREb_eHEiEz7yf7d,Anybody,2019.0,Single,01/01/2023 20:24
UCNwUllQh84NeUHB56vTBAFw,"Tekno, OG, Flimzy & Selebobo",MPREb_ZgcdOea5xb7,Anyhow,2018.0,Single,02/01/2023 01:09
UCNwUllQh84NeUHB56vTBAFw,Tekno,MPREb_GZmKsw9w2ji,Anyhow (Radio Edit),2018.0,Single,02/01/2023 01:09
UCLmx929V5XB__omAboRPkPA,Naira Marley & Ms Banks,MPREb_6hb9c2ubvdO,Anywhere,2020.0,Single,02/12/2022 14:14
UCl2Z1l__4vNGRG5EQb7odpA,Lil Kesh,MPREb_6GUIGi9z1ov,Apa Mi,2018.0,Single,01/01/2023 23:15
UCh-VZa381UUDND3OtMKLudg,Victony,MPREb_f6xHcIlKFfn,Apollo,2022.0,Single,02/12/2022 16:45
UCh-VZa381UUDND3OtMKLudg,Victony,MPREb_tB0WdayE5ve,Apollo,2022.0,Single,02/01/2023 01:46
UCXpwMBkmVT2PXVmMmAXateg,Ajebo Hustlers,MPREb_fvS1A3mqBrQ,Appian Way,2019.0,Single,01/01/2023 19:49
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_ByvvHTaCfHc,Applaudise,2015.0,Single,01/01/2023 22:32
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_9b3QLfKcwWl,Applaudise,2015.0,Album,01/01/2023 22:32
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_npxsatT8Cp7,Applaudise,2021.0,Album,01/01/2023 22:32
UCUDkrpNBRUTZxeNpZCemDuw,Timaya,MPREb_t2NrDC71MbF,Appreciation (feat. 2face),2014.0,Single,02/01/2023 01:31
UC3XOjF6pqQWILVLbZofrg2Q,"Sheye Banks, falz & M.I. ABAGA",MPREb_KXQZxs0h4cB,Appy (feat. CHILLZ),2021.0,Single,01/01/2023 21:31
UCXVjLgq7BRStQjKLnN-4o-w,"Sheye Banks, falz & M.I. ABAGA",MPREb_KXQZxs0h4cB,Appy (feat. CHILLZ),2021.0,Single,01/01/2023 23:20
UCHAKI88Cm5sWHr_O3wkRwxQ,Harrysong,MPREb_E8P14UNAmZF,Arabanko,2017.0,Single,01/01/2023 22:05
UC6Idoh6aC4rscuwiZCq6Lyg,Ladipoe,MPREb_KCpZzMYVglW,Are You Down (feat. Tiwa Savage),2017.0,Single,01/01/2023 23:09
UCkpbqiPnZMHiUEoR0cZgo2Q,Skiibii,MPREb_F1Jl3Sk5Hzp,Are You Vhere?,2021.0,Single,02/01/2023 01:01
UCw9FlX9lYekHPRw6_9SLWOA,Dyo & Adekunle Gold,MPREb_At8sT7VZW5B,Arena [Remix],2019.0,Single,01/01/2023 19:42
UCVpv8NbVFjY-NtNon9Z0fbw,Lojay,MPREb_BRy61ucm4iv,Ariel,2019.0,Single,01/01/2023 23:19
UCpV3CYhchNHi1KnmnMU76IQ,Big A & 2Baba,MPREb_IkzMEkEX6hs,Aristo,2022.0,Single,01/01/2023 19:25
UClK0GMAh7JMRRgyT7H85dUw,Flavour,MPREb_u2UBM3Eif4l,Ariva,2019.0,Single,01/01/2023 21:49
UC25DGtgYk5TwdksvtpeWYvA,Blaq Jerzee & Wizkid,MPREb_EhJd1SDgKke,Arizona,2020.0,Single,02/01/2023 01:50
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_0geXtANT0Rv,As E Dey Go,2020.0,Single,01/01/2023 23:54
UC_cE27XR3vVFMf4sYZVsj3A,Phyno,MPREb_TxSUUa370cO,Asai,2015.0,Single,02/01/2023 00:26
UCCjfbcoH0ZYT0r1jScDHJMg,Asake,UCCjfbcoH0ZYT0r1jScDHJMg_Videos,Asake_Videos,,Videos,2-1-2023 10:16
UCy51adLS32LxWLM5a_ixezw,Wande Coal,MPREb_rMMVLdeoTwP,Ashimapeyin,2015.0,Single,02/01/2023 01:47
UCN9qKC5eDclxImYAmomI5Cw,Ruger,MPREb_6aLVoFFHEDS,Asiwaju,2022.0,Single,02/01/2023 00:44
UCmcJ2ThWCw9id0Yjjqu4HVg,Teni,MPREb_ukQOweLH1zM,Askamaya,2018.0,Single,02/01/2023 01:12
UCewvfSec6vlYgRV_cnMjU3g,DJ Consequence & Olamide,MPREb_1aeZNIF2bBa,Assignment,2017.0,Single,02/01/2023 00:01
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_WjC3dj8cNVG,Assurance,2018.0,Single,01/01/2023 20:57
UCh71_mg-mGM1WzZVtqkBuMA,Zlatan,MPREb_xute6DrTGIr,Astalavista (feat. Young Jonn),2022.0,Single,02/01/2023 02:10
UCbEIMwqhkeaqddlqQSDI5cw,Tiwa Savage,MPREb_uXoZBWvtYmk,Attention,2019.0,Single,02/01/2023 01:37
UC60F2Ngz1ZkAP6v_PwgSY0A,Omah Lay & Justin Bieber,MPREb_4zbeVx2DSnW,Attention,2022.0,Single,02/01/2023 00:12
UC60F2Ngz1ZkAP6v_PwgSY0A,"Omah Lay, Justin Bieber & Disclosure",MPREb_rHITx6Xcqiz,Attention (Dislosure Remix),2022.0,Single,02/01/2023 00:12
UCbEIMwqhkeaqddlqQSDI5cw,Tiwa Savage,MPREb_E7syHNERuOj,Attention - A COLORS SHOW,2019.0,Single,02/01/2023 01:37
UCgA-7_DsONWLkHl-cRSvvHg,Kcee,MPREb_xnfGRgLGWGg,Attention to Detail,2017.0,Album,01/01/2023 22:58
UCHAKI88Cm5sWHr_O3wkRwxQ,Harrysong,MPREb_nONqFDrcWAe,Audio Donation,2020.0,Single,01/01/2023 22:05
UC_cE27XR3vVFMf4sYZVsj3A,Phyno,MPREb_m4Tx2b9qyvz,Augment (feat. Olamide),2017.0,Single,02/01/2023 00:26
UCP-_jH7CH7xXEDfAsWJLiCw,Korede Bello,MPREb_TZbssz7IL9c,Available,2022.0,Single,01/01/2023 23:07
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking,MPREb_zzCKmHfhshK,Available,2017.0,Single,02/01/2023 00:19
UCSA0ZddQC0SU0IlV6XIgbvA,1da Banton & DJ Hol Up,MPREb_fTWcVWgmXRn,Available,2019.0,Single,01/01/2023 19:22
UCRhktc7REnezMLCx1ip35Mw,Johnny Drille,MPREb_WYfcMJ6XO9B,Awa Love,2018.0,Single,01/01/2023 22:53
UCl61Ij0v5ulMS0UxvAxsXcg,P-Square,MPREb_KCD5HTX8ngJ,Away,2017.0,Single,02/01/2023 00:15
UClK0GMAh7JMRRgyT7H85dUw,Flavour & Umu Obiligbo,MPREb_39VyruMydpp,Awele,2018.0,EP,01/01/2023 21:49
UC3XOjF6pqQWILVLbZofrg2Q,"Ycee, Falz & BOJ",MPREb_iNzYF8PZIbV,Awolowo (Remix),2019.0,Single,01/01/2023 21:31
UCewvfSec6vlYgRV_cnMjU3g,Olamide,MPREb_CLr0LJMsJLn,Awon Goons Mi,2014.0,Single,02/01/2023 00:01
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_6cKv0y3cA3m,Aye,2014.0,Single,01/01/2023 20:57
UC_cE27XR3vVFMf4sYZVsj3A,"CDQ, Phyno & Reminisce",MPREb_vulcwXXpAth,Aye,2018.0,Single,02/01/2023 00:26
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_Lx2ytVCsBkg,Aye,2020.0,Single,01/01/2023 23:54
UCr61sufuLt7_eB7ak1bXHIg,Nappy & Burna boy,MPREb_nAjMIyhvAyT,Aye,2019.0,Single,01/01/2023 20:24
UCy51adLS32LxWLM5a_ixezw,Wande Coal,MPREb_MQkgjhNmsed,Aye Dun,2014.0,Single,02/01/2023 01:47
UCmcJ2ThWCw9id0Yjjqu4HVg,"SHIZZI, TENI & MAYORKUN",MPREb_jAnE6LuRRta,Aye Kan,2019.0,Single,02/01/2023 01:12
UCkpbqiPnZMHiUEoR0cZgo2Q,Skiibii,MPREb_7ENcUgTQ5zm,Aye Mi,2016.0,Single,02/01/2023 01:01
UCCjfbcoH0ZYT0r1jScDHJMg,Asake,MPREb_mJZMhxyzFMA,Ayeeza,,Single,2-1-2023 10:16
UCNBHI-xURToYIk3Xwkicdmw,Simi,MPREb_zYZX864ZBWt,Ayo,2019.0,Single,02/01/2023 00:52
UC25DGtgYk5TwdksvtpeWYvA,Wizkid,MPREb_q1Wr9iN9zIr,Ayo,2017.0,Album,02/01/2023 01:50
UCO4TFKYiSDo7vOQC04mr7Fg,Ayra Starr,MPREb_mezp685oVid,Ayra Starr,2021.0,EP,01/01/2023 19:56
UCO4TFKYiSDo7vOQC04mr7Fg,Ayra Starr,UCO4TFKYiSDo7vOQC04mr7Fg_Videos,Ayra Starr_Videos,,Videos,01/01/2023 19:56
UCE2ahAKzmP8phhIGpA6Mi4w,Yaw Tog & Bad Boy Timz,MPREb_qrpAY3u9GrH,Azul,2022.0,Single,02/01/2023 01:36
UCPfsj3CpYjAZGmne0M1zT2g,Jesse Jagz,MPREb_520RENdKW7o,B,2020.0,Single,01/01/2023 22:47
UC3XOjF6pqQWILVLbZofrg2Q,Falz,MPREb_TYDhYw8ROOb,B A H D,2022.0,Album,01/01/2023 21:31
UCdIr60BXL9Vgs3Wgdce5O4g,"AV, Victony & KTIZO",MPREb_TFgEq91GqwL,B&B (Booze & Bumbum),2022,Single,2-1-2023 10:19
UCr61sufuLt7_eB7ak1bXHIg,Burna Boy,MPREb_J3AnFaMYqbm,B. D'OR (feat. Wizkid),2021.0,Single,01/01/2023 20:24
UCFXYNi16itKb_3u6u79_Gpw,Blaqbonez & JAE5,MPREb_rmEYZwTG9Pd,BACK IN UNI,2022.0,Single,01/01/2023 20:13
UC6o_fs8z32M9dNeQkvC7EDA,"Dj Shawn, L.A.X & Reekado Banks",MPREb_juj2dYfYFyZ,BADDEST,2022.0,Single,02/01/2023 00:35
UCehhqT7086Y04HAQ121lu3g,Teezee & Davido,MPREb_rt1GnzpkmI8,BADI,2021.0,Single,01/01/2023 20:57
UC_cE27XR3vVFMf4sYZVsj3A,Blaq Jerzee & Phyno,MPREb_OLujKbsOFCG,BAGS,2022.0,Single,02/01/2023 00:26
UCFXYNi16itKb_3u6u79_Gpw,Blaqbonez,MPREb_a0YPIrRrddj,BBC,2020.0,Single,01/01/2023 20:13
UCFXYNi16itKb_3u6u79_Gpw,Blaqbonez,MPREb_0CZ0njCmWE5,BBC (Remix),2021.0,Single,01/01/2023 20:13
UCFXYNi16itKb_3u6u79_Gpw,Blaqbonez,MPREb_5vH94xO6d80,BBC [Remix] (feat. Tiwa Savage),2021.0,Single,01/01/2023 20:13
UC_cE27XR3vVFMf4sYZVsj3A,Phyno,MPREb_dFpHPKk2Zac,BBO (Bad Bxtches Only),2022.0,Single,02/01/2023 00:26
UCNwUllQh84NeUHB56vTBAFw,Tekno,MPREb_oObNhiGK93i,BE,2017.0,Single,02/01/2023 01:09
UCbZKI-afOAF_gewoFoY-oXg,Jizzle & Mr Eazi,MPREb_Dbdd0NMpjJv,BE MY LOVER,2021.0,Single,01/01/2023 23:44
UCP-_jH7CH7xXEDfAsWJLiCw,Korede Bello,MPREb_uOoaLHogzll,BELLOVED,2017.0,Album,01/01/2023 23:07
UCcHJhU4S-CbjEJY-8bCxegA,BNXN,UCcHJhU4S-CbjEJY-8bCxegA_Videos,BNXN_Videos,,Videos,01/01/2023 20:16
UCUNNGmpQ75t0GZII3coI8rg,CKay,MPREb_9blldZKyt26,BY YOUR SIDE (feat. Blxckie),2021.0,Single,01/01/2023 20:41
UCHxEAq_D6CJ1sn0tocJ6GdA,Kwesi Arthur & Joeboy,MPREb_8vcmQBTYrVY,Baajo,2020.0,Single,01/01/2023 22:49
UC-KVFk4Jm-P5don9AdYTAbg,Candy Bleakz,MPREb_WHF9VjIk6P9,Baba Nla (feat. Teni),2021.0,Single,01/01/2023 20:31
UCy51adLS32LxWLM5a_ixezw,Sean Dampte & Wande Coal,MPREb_Qv0Gw2wkNvm,Baba Won,2020.0,Single,02/01/2023 01:47
UCHAKI88Cm5sWHr_O3wkRwxQ,Harrysong Feat. Kcee,MPREb_KJGmbrViHhW,Baba for the Girls,2016.0,Single,01/01/2023 22:05
UCHxEAq_D6CJ1sn0tocJ6GdA,Joeboy,MPREb_35Q9YMDVX2n,Baby,2017.0,Single,01/01/2023 22:49
UCHxEAq_D6CJ1sn0tocJ6GdA,Joeboy,MPREb_EZKTvQnHkzX,Baby (Live at emPawa Room),2019.0,Single,01/01/2023 22:49
UC-WeCFg7soCkDP9F15nVdSA,Runtown,MPREb_myMkoQBHA2R,Baby Answer,2014.0,Single,02/01/2023 00:45
UC3XOjF6pqQWILVLbZofrg2Q,Falz,MPREb_sJ2Y24lSGMa,Baby Boy,2017.0,Single,01/01/2023 21:31
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_t2hgfbRmZIR,Baby Daddy,2015.0,Single,01/01/2023 22:32
UCl2Z1l__4vNGRG5EQb7odpA,Lil Kesh,MPREb_41j6I0Awm9i,Baby Favour,2022.0,Single,01/01/2023 23:15
UCy51adLS32LxWLM5a_ixezw,Wande Coal,MPREb_DqpCardwtlc,Baby Hello,2014.0,Single,02/01/2023 01:47
UCSdKuswRnuEUmXu-ikPxqbA,Skales & Nandy,MPREb_74X44aNU1eV,Baby Me (Coke Studio Africa),2019.0,Single,02/01/2023 00:56
UCee1s3De38s0fWVEGpi_Q6w,FAVE,MPREb_TF1BFsoAlhy,Baby Riddim,2021.0,Single,01/01/2023 21:44
UCehhqT7086Y04HAQ121lu3g,Davido & Ruffcoin,MPREb_kscagagWOOg,Baby Special,2018.0,Single,01/01/2023 20:57
UCehhqT7086Y04HAQ121lu3g,"Ichaba, Dremo, Davido & Mayorkun",MPREb_NXlhBx2RcW1,Back 2 Back,2016.0,Single,01/01/2023 20:57
UCpzSGWR_sUBBf0F-HReYOKA,"Ichaba, Dremo, Davido & Mayorkun",MPREb_NXlhBx2RcW1,Back 2 Back,2016.0,Single,01/01/2023 23:33
UCpzSGWR_sUBBf0F-HReYOKA,Mayorkun,MPREb_LV5rKiNByrl,Back In Office,2021.0,Album,01/01/2023 23:33
UCpzSGWR_sUBBf0F-HReYOKA,Mayorkun,MPREb_pfP3UJZJpy5,Back In Office,2021.0,Single,01/01/2023 23:33
UCHAKI88Cm5sWHr_O3wkRwxQ,Harrysong,MPREb_xzqD4D4KmqQ,Back To You,2019.0,Single,01/01/2023 22:05
UCrGWxOYNj1pgNG-Ktt_TP4Q,Rexxie,MPREb_nr9fLVvEfhz,Back2Back (feat. Bella Shmurda),2021.0,Single,02/01/2023 00:41
UCUl1XQzvAXMLsio8rDG6pZw,Mohbad,MPREb_SZ9h0wj2GEu,Backside,2021.0,Single,01/01/2023 23:35
UCz4lijjm1xm7rJcip3ac65g,Oxlade,MPREb_E6lAeFYNMra,Bad Boy (feat. Mayorkun),2022.0,Single,02/01/2023 00:14
UCmcJ2ThWCw9id0Yjjqu4HVg,Teni,MPREb_eCj0dfG1vvX,Bad Boy (feat. Shank),2015.0,Single,02/01/2023 01:12
UCFXYNi16itKb_3u6u79_Gpw,Blaqbonez,MPREb_zurJQHF5o4z,Bad Boy Blaq,2018.0,Album,01/01/2023 20:13
UCFXYNi16itKb_3u6u79_Gpw,Blaqbonez,MPREb_TXUFxnx1YKV,Bad Boy Blaq Re-Up,2019.0,Album,01/01/2023 20:13
UCXpwMBkmVT2PXVmMmAXateg,Ajebo Hustlers,MPREb_PNCrNEzhjqE,Bad Boy Etiquette 101,2022.0,Album,01/01/2023 19:49
UCE2ahAKzmP8phhIGpA6Mi4w,Bad Boy Timz,UCE2ahAKzmP8phhIGpA6Mi4w_Videos,Bad Boy Timz_Videos,,Videos,02/01/2023 01:36
UCFXYNi16itKb_3u6u79_Gpw,Blaqbonez,MPREb_yYwvSeoZEup,Bad Boyz,2018.0,Single,01/01/2023 20:13
UCy6qn2oxmoXA4_gBA5Q7zPw,Rema,MPREb_tjWGn6ODp4B,Bad Commando,2019.0,EP,02/01/2023 00:38
UCy6qn2oxmoXA4_gBA5Q7zPw,Rema,MPREb_4Pt5S0n5yyu,Bad Commando - A COLORS SHOW,2019.0,Single,02/01/2023 00:38
UCRhktc7REnezMLCx1ip35Mw,Johnny Drille,MPREb_GnQK4hdGKbV,Bad Dancer,2021.0,Single,01/01/2023 22:53
UC25DGtgYk5TwdksvtpeWYvA,J Spades & Wizkid,MPREb_RjF6bOaJqru,Bad Energy (Stay Far Away Remix),2018.0,Single,02/01/2023 01:50
UCXpwMBkmVT2PXVmMmAXateg,Idahams & Ajebo Hustlers,MPREb_bu3qYfg4j7R,Bad Girl,2022.0,Single,01/01/2023 19:49
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_wSWDv9Sv6Dz,Bad Influence,2019.0,Single,02/12/2022 14:14
UC60F2Ngz1ZkAP6v_PwgSY0A,Omah Lay,MPREb_akfqpSfZ97e,Bad Influence,2020.0,Single,02/01/2023 00:12
UCcHJhU4S-CbjEJY-8bCxegA,BNXN fka Buju,MPREb_nOEHq1oahuh,Bad Since '97,2022.0,Album,01/01/2023 20:16
UC25DGtgYk5TwdksvtpeWYvA,Wizkid,MPREb_qaz5mfIvhuL,Bad To Me,2022.0,Single,02/01/2023 01:50
UCbZKI-afOAF_gewoFoY-oXg,"M.O, Lotto Boyzz & Mr Eazi",MPREb_iLT98IR9b1r,Bad Vibe,2018.0,Single,01/01/2023 23:44
UCkpbqiPnZMHiUEoR0cZgo2Q,Skiibii,MPREb_oWknD2qEAzB,Baddest Boy (Remix) (feat. Davido),2022.0,Single,02/01/2023 01:01
UCkpbqiPnZMHiUEoR0cZgo2Q,Skiibii & Tory Lanez,MPREb_16dQ728ecWr,Baddest Boy (US Remix),2022.0,Single,02/01/2023 01:01
UCewvfSec6vlYgRV_cnMjU3g,Olamide,MPREb_hN8wGOqYL8u,Baddest Guy Ever Liveth,2013.0,Album,02/01/2023 00:01
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade,MPREb_Tnql2YXsGyy,Baddie,2022.0,Single,02/01/2023 01:56
UCSdKuswRnuEUmXu-ikPxqbA,Skales,MPREb_8fAjs2TcpMd,Badman Love,2020.0,Single,02/01/2023 00:56
UCNwUllQh84NeUHB56vTBAFw,Skales & Tekno,MPREb_AmIZyYC5w3y,Badman Love (Remix),2020.0,Single,02/01/2023 01:09
UCSdKuswRnuEUmXu-ikPxqbA,Skales & Tekno,MPREb_AmIZyYC5w3y,Badman Love (Remix),2020.0,Single,02/01/2023 00:56
UCzcjw-vbU2cDJ9ZySwb4uIg,D'banj,MPREb_s565ovh8p5E,Baecation,2020.0,Single,01/01/2023 21:09
UCpV3CYhchNHi1KnmnMU76IQ,D'Banj & 2Baba,MPREb_3Q8edcMlqWl,Baecation,2019.0,Single,01/01/2023 19:25
UCzcjw-vbU2cDJ9ZySwb4uIg,D'Banj & 2Baba,MPREb_3Q8edcMlqWl,Baecation,2019.0,Single,01/01/2023 21:09
UC3XOjF6pqQWILVLbZofrg2Q,"Olamide, Falz & Davido",MPREb_smn88foKfYA,Bahd Baddo Baddest,2016.0,Single,01/01/2023 21:31
UCewvfSec6vlYgRV_cnMjU3g,"Olamide, Falz & Davido",MPREb_smn88foKfYA,Bahd Baddo Baddest,2016.0,Single,02/01/2023 00:01
UCehhqT7086Y04HAQ121lu3g,"Olamide, Falz & Davido",MPREb_smn88foKfYA,Bahd Baddo Baddest,2016.0,Single,01/01/2023 20:57
UCUl1XQzvAXMLsio8rDG6pZw,Mohbad,MPREb_l4gnkawKeNT,Balan Zia Gar,2019.0,Single,01/01/2023 23:35
UCcHJhU4S-CbjEJY-8bCxegA,Buju,MPREb_3OiIobKtHfI,Balance It,2019.0,Single,01/01/2023 20:16
UCbZKI-afOAF_gewoFoY-oXg,D Jay & Mr Eazi,MPREb_MmdLH0YKd03,Balance It (Remix),2022.0,Single,01/01/2023 23:44
UCy51adLS32LxWLM5a_ixezw,Wande Coal,MPREb_luT5Esl68R8,Ballerz,2016.0,Single,02/01/2023 01:47
UCn-MpywoDcRk60F-EbyR8Nw,Pheelz,MPREb_W9HWaW6EXMw,Ballin,2022.0,Single,02/01/2023 00:25
UCN9qKC5eDclxImYAmomI5Cw,Ruger,MPREb_Wimnt4CZg5d,Ballin' (feat. BoutaDolla),2019.0,Single,02/01/2023 00:44
UCUDkrpNBRUTZxeNpZCemDuw,Timaya Feat. Olamide,MPREb_VOAr3eMkZAH,Bam Bam,2018.0,Single,02/01/2023 01:31
UC6o_fs8z32M9dNeQkvC7EDA,"Beenie Man, Flavour & Reekado Banks",MPREb_8yYb2cie9Pv,Bambam (feat. PMP),2022.0,Single,02/01/2023 00:35
UClK0GMAh7JMRRgyT7H85dUw,"Beenie Man, Flavour & Reekado Banks",MPREb_8yYb2cie9Pv,Bambam (feat. PMP),2022.0,Single,01/01/2023 21:49
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade,MPREb_rvLmD5iKxyA,Bamboo,2012.0,Single,02/01/2023 01:56
UCSXSWWhrP3C_lhUqO3qH6xw,Niniola,MPREb_woP0UdHwwYW,Bana,2018.0,Single,01/01/2023 23:57
UCSXSWWhrP3C_lhUqO3qH6xw,Niniola,MPREb_mxdCxUMqNbt,Bana,2018.0,Single,02/12/2022 14:20
UCt7KNkaOhBpesOJHMx2ASnw,Fireboy DML & Asake,MPREb_287tCn2bjbI,Bandana,2022.0,Single,01/01/2023 21:45
UCCjfbcoH0ZYT0r1jScDHJMg,Fireboy DML & Asake,MPREb_287tCn2bjbI,Bandana,2022,Single,2-1-2023 10:16
UCUDkrpNBRUTZxeNpZCemDuw,Timaya,MPREb_U1jhelkqBGM,Bang Bang,2016.0,Single,02/01/2023 01:31
UCfuByKJ2B06MHdKXSnLM7Qg,Guchi,MPREb_bKTbqxT88ZK,Bang It,2018.0,Single,01/01/2023 22:03
UCzcjw-vbU2cDJ9ZySwb4uIg,D'banj,MPREb_BIYXJsGHpZx,Banga,2021.0,Single,01/01/2023 21:09
UCkpbqiPnZMHiUEoR0cZgo2Q,Reekado Banks & Skiibii,MPREb_8An4jjxqaNY,Banger,2020.0,Single,02/01/2023 01:01
UC6o_fs8z32M9dNeQkvC7EDA,Reekado Banks & Skiibii,MPREb_8An4jjxqaNY,Banger,2020.0,Single,02/01/2023 00:35
UC_cE27XR3vVFMf4sYZVsj3A,Runtown & Phyno,MPREb_7NYAzRQMzhM,Banging,2014.0,Single,02/01/2023 00:26
UC-WeCFg7soCkDP9F15nVdSA,Runtown & Phyno,MPREb_7NYAzRQMzhM,Banging,2014.0,Single,02/01/2023 00:45
UCl61Ij0v5ulMS0UxvAxsXcg,P-Square,MPREb_7zXJ7lSCv21,Bank Alert,2016.0,Single,02/01/2023 00:15
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,MPREb_Nz8Zr5p5sou,Bankulize,2013.0,Single,01/01/2023 23:44
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,MPREb_y0Lalgtgu8B,Bankulize (Remix) (feat. Burna Boy),2020.0,Single,01/01/2023 23:44
UC3XOjF6pqQWILVLbZofrg2Q,Falz,MPREb_61BgaOkduuJ,Bants: Season 1,2015.0,Album,01/01/2023 21:31
UCXpwMBkmVT2PXVmMmAXateg,Ajebo Hustlers,MPREb_X9IRd5QgRSM,Barawo,2020.0,Single,01/01/2023 19:49
UCXpwMBkmVT2PXVmMmAXateg,Ajebo Hustlers,MPREb_whNpbmh4DrP,Barawo (Remix) (feat. Davido),2020.0,Single,01/01/2023 19:49
UClXTl2OdJ-BE89kw4csTYiA,Kizz Daniel,MPREb_6qRAMkJ8eGX,Barnabas,2021.0,Album,01/01/2023 23:02
UC6Idoh6aC4rscuwiZCq6Lyg,LADIPOE,MPREb_W4x2w9lCj4m,Based on Kpa,2019.0,Single,01/01/2023 23:09
UCx5IlXXEC_mzhxPsbu_XJlw,Peruzzi & Zlatan,MPREb_eSO9p0MALHw,Bayi Bayi,2019.0,Single,02/01/2023 00:23
UCh71_mg-mGM1WzZVtqkBuMA,Peruzzi & Zlatan,MPREb_eSO9p0MALHw,Bayi Bayi,2019.0,Single,02/01/2023 02:10
UCCsgq_4leY82ad-MaGw8BAQ,Vector feat. Dj Magnum & Daddy Showkey,MPREb_210ivRs9rvb,Be Happy,2018.0,Single,02/12/2022 16:38
UCCsgq_4leY82ad-MaGw8BAQ,Vector,MPREb_hSW2Z2RCPLd,Be Happy (feat. Dj Magnum & Daddy Showkey),2018.0,Single,02/01/2023 01:43
UCt7KNkaOhBpesOJHMx2ASnw,WSTRN & Fireboy DML,MPREb_Q5oor2C8ssk,Be My Guest,2021.0,Single,01/01/2023 21:45
UCzcjw-vbU2cDJ9ZySwb4uIg,D'Banj,MPREb_LcjS0uzfenp,Be With You,2017.0,Single,01/01/2023 21:09
UCPfsj3CpYjAZGmne0M1zT2g,Jesse Jagz & AO,MPREb_wsxGs7CBgtM,Be Yours,2017.0,Single,01/01/2023 22:47
UCHAKI88Cm5sWHr_O3wkRwxQ,Harrysong,MPREb_fV6ckcT5vFu,Be by Me,2021.0,Single,01/01/2023 22:05
UCHAKI88Cm5sWHr_O3wkRwxQ,Harrysong,MPREb_JKp03hMmQgy,Be by Me (Remix) (feat. salma slims),2021.0,Single,01/01/2023 22:05
UCy6qn2oxmoXA4_gBA5Q7zPw,Rema & Rvssian,MPREb_gPqsPkf2mGr,Beamer (Bad Boys),2020.0,Single,02/01/2023 00:38
UCehhqT7086Y04HAQ121lu3g,KDDO & Davido,MPREb_tWDKB0jbMVR,Beamer Body,2021.0,Single,01/01/2023 20:57
UCfuByKJ2B06MHdKXSnLM7Qg,Guchi,MPREb_SYbPJN6bflo,Beautiful Baby,2018.0,Single,01/01/2023 22:03
